airport_icao,le_ident,he_ident,length_ft,length_m,width_ft,width_m,surface,lighted,closed,le_latitude,le_longitude,le_elevation_ft,le_heading_deg,le_displaced_threshold_ft,le_displaced_threshold_m,he_latitude,he_longitude,he_elevation_ft,he_heading_deg,he_displaced_threshold_ft,he_displaced_threshold_m,centerline_bearing_deg
SSQV,10,28,62,18.9,62,18.9,concrete,false,false,,,,,0,0,,,,,0,0,
SSQW,8,26,69,21,69,21,met,false,false,,,,,0,0,,,,,0,0,
SSQX,17,,69,21,69,21,concrete,false,false,,,,,0,0,,,,,0,0,
SSQY,3,20,69,21,69,21,concrete,false,false,,,,,0,0,,,,,0,0,
SSQZ,10,28,4265,1300,98,29.9,asphalt,false,false,,,,,0,0,,,,,0,0,
SSRB,17,35,2625,800.1,89,27.1,gre,false,false,,,,,0,0,,,,,0,0,
SSRC,4,22,3281,1000,59,18,gre,false,false,,,,,0,0,,,,,0,0,
SSRE,6,24,3937,1200,59,18,asphalt,false,false,,,,,0,0,,,,,0,0,
SSRF,13,31,4265,1300,69,21,asphalt,false,false,,,,,0,0,,,,,0,0,
SSRH,02,20,2953,900.1,59,18,gvl,false,false,,,,,0,0,,,,,0,0,
SSRJ,3,21,3937,1200,82,25,asphalt,false,false,,,,,0,0,,,,,0,0,
SSRK,11,29,4921,1499.9,69,21,asphalt,false,false,,,,,0,0,,,,,0,0,
SSRM,15,33,2789,850.1,98,29.9,asphalt,false,false,,,,,0,0,,,,,0,0,
SSRN,11,29,3609,1100,62,18.9,gre,false,false,,,,,0,0,,,,,0,0,
SSRS,02,20,1969,600.2,59,18,gre,false,false,,,,,0,0,,,,,0,0,
SSRU,3,21,3609,1100,59,18,gre,false,false,,,,,0,0,,,,,0,0,
SSRV,11,,66,20.1,66,20.1,concrete,true,false,,,,,0,0,,,,,0,0,
SSRW,13,31,2444,744.9,59,18,asphalt,false,false,,,,,0,0,,,,,0,0,
SSRZ,10,28,3281,1000,66,20.1,clay,false,false,,,,,0,0,,,,,0,0,
SSSA,02,20,3281,1000,66,20.1,asphalt,false,false,,,,,0,0,,,,,0,0,
SSSB,07,25,4921,1499.9,98,29.9,asphalt,true,false,,,,,0,0,,,,,0,0,
SSSB,14,32,2297,700.1,59,18,grs,false,false,,,,122,0,0,,,,302,0,0,
SSSC,8,26,3871,1179.9,59,18,asphalt,false,false,,,,,0,0,,,,,0,0,
SSSD,16,34,4265,1300,197,60,gre,false,false,,,,,0,0,,,,,0,0,
SSSE,12,32,59,18,59,18,concrete,false,false,,,,,0,0,,,,,0,0,
SSSG,4,22,3281,1000,328,100,gre,false,false,,,,,0,0,,,,,0,0,
SSSH,7,25,2297,700.1,59,18,grs,false,false,,,,,0,0,,,,,0,0,
SSSI,12,30,4921,1499.9,66,20.1,earth,false,false,,,,,0,0,,,,,0,0,
SSSK,16,34,2789,850.1,66,20.1,piçarra,false,false,,,,,0,0,,,,,0,0,
SSSN,5,23,82,25,82,25,concrete,false,false,,,,,0,0,,,,,0,0,
SSSO,15,33,2133,650.1,66,20.1,gre,false,false,,,,,0,0,,,,,0,0,
SSSP,10,28,3921,1195.1,72,21.9,grs,false,false,,,,,0,0,,,,,0,0,
SSSR,9,27,1640,499.9,59,18,gre,false,false,,,,,0,0,,,,,0,0,
SSSS,18,36,2297,700.1,115,35.1,grs,false,false,,,,,0,0,,,,,0,0,
SSST,17,35,4396,1339.9,197,60,gre,false,false,,,,,0,0,,,,,0,0,
SSSW,14,32,2297,700.1,66,20.1,gre,false,false,,,,,0,0,,,,,0,0,
SSSY,5,23,3018,919.9,98,29.9,gre,false,false,,,,,0,0,,,,,0,0,
SSSZ,10,28,3773,1150,164,50,asphalt,false,false,,,,,0,0,,,,,0,0,
SSTA,9,27,2461,750.1,98,29.9,grs,false,false,,,,,0,0,,,,,0,0,
SSTB,3,21,4495,1370.1,59,18,asphalt,false,false,,,,,0,0,,,,,0,0,
SSTC,21,34,66,20.1,66,20.1,grs,false,false,,,,,0,0,,,,,0,0,
SSTD,10,28,1345,410,59,18,gre,false,false,,,,,0,0,,,,,0,0,
SSTF,04,22,3282,1000.4,98,29.9,earth,false,false,,,,,0,0,,,,,0,0,
SSTG,6,24,1969,600.2,66,20.1,grs,false,false,,,,,0,0,,,,,0,0,
SSTH,9,27,3609,1100,75,22.9,asphalt,false,false,,,,,0,0,,,,,0,0,
SSTI,14,32,1804,549.9,66,20.1,ter,false,false,,,,,0,0,,,,,0,0,
SSTJ,11,29,1969,600.2,59,18,gre,false,false,,,,,0,0,,,,,0,0,
SSTK,13,31,2625,800.1,66,20.1,gre,false,false,,,,,0,0,,,,,0,0,
SSTP,16,34,3937,1200,82,25,ter,false,false,,,,,0,0,,,,,0,0,
SSTQ,3,21,3281,1000,66,20.1,ter,false,false,,,,,0,0,,,,,0,0,
SSTS,12,30,2461,750.1,75,22.9,grs,false,false,,,,,0,0,,,,,0,0,
SSTT,27,,59,18,59,18,concrete,false,false,,,,,0,0,,,,,0,0,
SSTU,13,31,3281,1000,98,29.9,grs,false,false,,,,,0,0,,,,,0,0,
SSTY,17,35,4921,1499.9,131,39.9,gre,false,false,,,,,0,0,,,,,0,0,
SSUA,16,34,2953,900.1,98,29.9,gre,false,false,,,,,0,0,,,,,0,0,
SSUC,13,31,2953,900.1,66,20.1,grs,false,false,,,,,0,0,,,,,0,0,
SSUF,H1,H1,69,21,69,21,concrete,true,false,,,,,0,0,,,,,0,0,
SSUG,9,22,66,20.1,66,20.1,concrete,false,false,,,,,0,0,,,,,0,0,
SSUH,17,27,66,20.1,66,20.1,grs,false,false,,,,,0,0,,,,,0,0,
SSUJ,13,,66,20.1,66,20.1,concrete,false,false,,,,,0,0,,,,,0,0,
SSUL,2,20,2297,700.1,82,25,grs,false,false,,,,,0,0,,,,,0,0,
SSUM,04,22,4692,1430.1,98,29.9,asphalt,true,false,-23.805216,-53.31654,1535,,0,0,-23.793188,-53.311462,1535,,0,0,21.1
SSUN,4,13,62,18.9,62,18.9,concrete,false,false,,,,,0,0,,,,,0,0,
SSUO,4,31,69,21,69,21,concrete,false,false,,,,,0,0,,,,,0,0,
SSUP,4,22,59,18,59,18,concrete,false,false,,,,,0,0,,,,,0,0,
SSUR,14,32,3399,1036,59,18,grs,false,false,,,,,0,0,,,,,0,0,
SSUS,08,26,3281,1000,66,20.1,gvl,false,false,,,,,0,0,,,,,0,0,
SSUU,11,29,2953,900.1,98,29.9,gre,false,false,,,,,0,0,,,,,0,0,
SSUV,17,35,3281,1000,98,29.9,asphalt,false,false,,,,,0,0,,,,,0,0,
SSUY,6,24,4331,1320.1,59,18,asphalt,false,false,,,,,0,0,,,,,0,0,
SSVA,16,34,1673,509.9,59,18,asphalt,false,false,,,,,0,0,,,,,0,0,
SSVB,18,36,1575,480.1,66,20.1,grs,false,false,,,,,0,0,,,,,0,0,
SSVE,3,21,2953,900.1,98,29.9,grs,false,false,,,,,0,0,,,,,0,0,
SSVG,01,19,3117,950.1,82,25,gvl,false,false,,,,,0,0,,,,,0,0,
SSVH,18,36,3937,1200,98,29.9,grs,false,false,,,,,0,0,,,,,0,0,
SSVI,10,28,4594,1400.3,76,23.2,asphalt,false,false,,,,,0,0,,,,,1149,350.2,
SSVK,3,21,3281,1000,82,25,grs,false,false,,,,,0,0,,,,,0,0,
SSVL,1,19,2953,900.1,131,39.9,grs,false,false,,,,,0,0,,,,,0,0,
SSVN,12,30,3281,1000,59,18,clay,false,false,,,,,0,0,,,,,0,0,
SSVO,15,33,3281,1000,75,22.9,asphalt,false,false,,,,,0,0,,,,,0,0,
SSVS,02,20,59,18,59,18,concrete,false,false,,,,,0,0,,,,,0,0,
SSVU,9,27,4196,1278.9,59,18,piç,false,false,,,,,0,0,,,,,0,0,
SSVV,01,19,2625,800.1,66,20.1,gvl,false,false,,,,,0,0,,,,,0,0,
SSVW,10,28,2822,860.1,66,20.1,gre,false,false,,,,,0,0,,,,,0,0,
SSVY,14,32,2625,800.1,75,22.9,grs,false,false,,,,,0,0,,,,,0,0,
SSVZ,11,20,72,21.9,72,21.9,concrete,false,false,,,,,0,0,,,,,0,0,
SSWG,3,,59,18,59,18,mtal,false,false,,,,,0,0,,,,,0,0,
SSWH,3,21,2625,800.1,98,29.9,grass,false,false,,,,,0,0,,,,,0,0,
SSWI,20,29,79,24.1,79,24.1,concrete,false,false,,,,,0,0,,,,,0,0,
SSWJ,7,H1,66,20.1,66,20.1,grass,false,false,,,,,0,0,,,,,0,0,
SSWM,10,28,3740,1140,82,25,grs,false,false,,,,,0,0,,,,,0,0,
SSWP,16,34,4921,1499.9,131,39.9,asphalt,false,false,,,,,0,0,,,,,0,0,
SSWR,01,19,3281,1000,66,20.1,gvl,false,false,,,,,0,0,,,,,0,0,
SSWS,09,27,3281,1000,59,18,earth,false,false,,,,,0,0,,,,,0,0,
SSWS,17,35,2690,819.9,328,100,gre,false,true,,,,,0,0,,,,,0,0,
SSWU,9,,69,21,69,21,concrete,false,false,,,,,0,0,,,,,0,0,
SSWV,13,31,2789,850.1,79,24.1,grs,false,false,,,,,0,0,,,,,0,0,
SSWW,3,21,1673,509.9,98,29.9,grs,false,false,,,,,0,0,,,,,0,0,
SSWY,02,28,79,24.1,79,24.1,concrete,true,false,,,,,0,0,,,,,0,0,
SSWZ,2,20,2723,830,66,20.1,gre,false,false,,,,,0,0,,,,,0,0,
SSXA,11,29,2297,700.1,82,25,grs,false,false,,,,,0,0,,,,,0,0,
SSXB,14,32,2789,850.1,66,20.1,grs,false,true,,,,,0,0,,,,,0,0,
SSXB,15,33,3934,1199.1,75,22.9,grs,false,false,,,,,0,0,,,,,0,0,
SSXD,14,32,3937,1200,197,60,gre,false,false,,,,,0,0,,,,,0,0,
SSXF,18,36,59,18,59,18,concrete,false,false,,,,,0,0,,,,,0,0,
SSXH,12,30,5709,1740.1,98,29.9,asphalt,false,false,,,,,0,0,,,,,0,0,
SSXI,3,21,4265,1300,131,39.9,gre,false,false,,,,,0,0,,,,,0,0,
SSXJ,8,26,98,29.9,98,29.9,concrete,false,false,,,,,0,0,,,,,0,0,
SSXL,3,21,2953,900.1,82,25,grs,false,false,,,,,0,0,,,,,0,0,
SSXM,9,27,2953,900.1,131,39.9,gre,false,false,,,,,0,0,,,,,0,0,
SSXN,7,25,3609,1100,164,50,asphalt,false,false,,,,,0,0,,,,,0,0,
SSXO,12,30,3281,1000,59,18,asphalt,false,false,,,,,0,0,,,,,0,0,
SSXQ,06,24,2953,900.1,66,20.1,gre,false,false,,,,,0,0,,,,,0,0,
SSXS,19,,62,18.9,62,18.9,concrete,false,false,,,,,0,0,,,,,0,0,
SSXT,7,28,62,18.9,62,18.9,concrete,false,false,,,,,0,0,,,,,0,0,
SSXV,2,20,3281,1000,66,20.1,gre,false,false,,,,,0,0,,,,,0,0,
SSXW,12,30,2953,900.1,82,25,asphalt,false,false,,,,,0,0,,,,,0,0,
SSXX,18,36,3773,1150,59,18,asphalt,false,false,,,,,0,0,,,,,0,0,
SSXZ,2,20,2953,900.1,66,20.1,gre,false,false,,,,,0,0,,,,,0,0,
SSYA,07,25,3445,1050,59,18,gvl,false,false,,,,,0,0,,,,,0,0,
SSYC,12,30,2625,800.1,59,18,gre,false,false,,,,,0,0,,,,,0,0,
SSYD,11,29,5906,1800.1,69,21,gvl,false,false,,,,,0,0,,,,,0,0,
SSYE,18,36,1969,600.2,59,18,grs,false,false,,,,,0,0,,,,,0,0,
SSYF,4,22,3937,1200,79,24.1,gre,false,false,,,,,0,0,,,,,0,0,
SSYG,9,20,69,21,69,21,concrete,false,false,,,,,0,0,,,,,0,0,
SSYJ,8,,69,21,69,21,concrete,false,false,,,,,0,0,,,,,0,0,
SSYL,18,36,3937,1200,82,25,grs,false,false,,,,,0,0,,,,,0,0,
SSYO,17,35,2297,700.1,59,18,gre,false,false,,,,,0,0,,,,,0,0,
SSYQ,5,23,2133,650.1,59,18,grs,false,false,,,,,0,0,,,,,0,0,
SSYR,9,27,3445,1050,148,45.1,gre,false,false,,,,,0,0,,,,,0,0,
SSYS,18,36,2625,800.1,82,25,gre,false,false,,,,,0,0,,,,,0,0,
SSYT,18,36,3002,915,98,29.9,gvl,false,false,,,,,0,0,,,,,0,0,
SSYU,16,34,2297,700.1,59,18,gre,false,false,,,,,0,0,,,,,0,0,
SSYV,18,36,3281,1000,82,25,gre,false,false,,,,,0,0,,,,,0,0,
SSYW,09,27,3281,1000,98,29.9,gvl,false,false,,,,,0,0,,,,,0,0,
SSYY,10,28,3281,1000,66,20.1,gre,false,false,,,,,0,0,,,,,0,0,
SSYZ,7,25,4757,1449.9,98,29.9,grs,false,false,,,,,0,0,,,,,0,0,
SSZA,8,26,1969,600.2,66,20.1,grs,false,false,,,,,0,0,,,,,0,0,
SSZC,18,36,3937,1200,131,39.9,grs,false,false,,,,,0,0,,,,,0,0,
SSZF,8,26,2165,659.9,59,18,grs,false,false,,,,,0,0,,,,,0,0,
SSZG,4,22,3281,1000,66,20.1,gre,false,false,,,,,0,0,,,,,0,0,
SSZH,4,22,4265,1300,131,39.9,grs,false,false,,,,,0,0,,,,,0,0,
SSZI,5,32,62,18.9,62,18.9,asphalt,false,false,,,,,0,0,,,,,0,0,
SSZL,6,24,3281,1000,82,25,grs,false,false,,,,,0,0,,,,,0,0,
SSZM,7,25,2297,700.1,98,29.9,grs,false,false,,,,,0,0,,,,,0,0,
SSZN,7,25,1312,399.9,59,18,gre,false,false,,,,,0,0,,,,,0,0,
SSZO,10,28,3281,1000,98,29.9,gvl,false,false,,,,,0,0,,,,,0,0,
SSZP,18,36,2953,900.1,82,25,gre,false,false,,,,,0,0,,,,,0,0,
SSZQ,17,35,4266,1300.3,66,20.1,asphalt,false,false,,,,,0,0,,,,,0,0,
SSZR,7,25,3937,1200,98,29.9,asphalt,false,false,,,,,0,0,,,,,0,0,
SSZT,4,22,3937,1200,98,29.9,gre,false,false,,,,,0,0,,,,,0,0,
SSZU,10,28,3281,1000,131,39.9,gre,false,false,,,,,0,0,,,,,0,0,
SSZW,5,23,3117,950.1,59,18,gre,false,false,,,,,0,0,,,,,0,0,
SU01,12,30,1377,419.7,65,19.8,grass,false,false,,,9,,0,0,,,9,,0,0,
SUAA,01,19,4101,1250,75,22.9,concrete,true,false,-34.7945824,-56.2645493,174,7,0,0,-34.7834358,-56.2653275,151,187,0,0,356.7
SUAG,11,29,4183,1275,,,unknown,false,false,,,397,,0,0,,,390,,0,0,
SUAN,01,19,4100,1249.7,131,39.9,grs,false,false,,,,,0,0,,,,,0,0,
SUCA,13,31,4495,1370.1,,,concrete,false,false,,,66,,0,0,,,33,,0,0,
SUCD,05,23,2559,780,115,35.1,grs,false,false,,,,,0,0,,,,,0,0,
SUCD,09,27,1772,540.1,98,29.9,grs,false,false,,,,,0,0,,,,,0,0,
SUCH,10,28,2789,850.1,82,25,grs,false,false,,,,,0,0,,,,,0,0,
SUCL,01,19,5577,1699.9,148,45.1,grs,false,false,,,,,0,0,,,,,0,0,
SUCM,17,35,3478,1060.1,92,28,gre,false,false,-33.961464,-58.327087,36,,0,0,-33.970596,-58.323692,33,,0,0,162.9
SUCN,03,21,2297,700.1,98,29.9,grs,false,false,,,98,,0,0,,,82,,0,0,
SUCN,09,27,3281,1000,98,29.9,grs,false,false,,,75,,0,0,,,92,,0,0,
SUCN,15,33,1476,449.9,98,29.9,grs,false,false,,,75,,0,0,,,98,,0,0,
SUDU,03,21,7477,2279,148,45.1,asphalt,true,false,-33.3694,-56.504601,272,23,0,0,-33.350498,-56.4949,305,203,0,0,23.2
SUDU,10,28,4764,1452.1,98,29.9,asphalt,true,false,-33.3596,-56.510799,276,90,0,0,-33.358799,-56.4953,295,270,0,0,86.5
SULS,01,19,5249,1599.9,125,38.1,asphalt,true,false,-34.8646011,-55.0937996,95,357.9,0,0,-34.8502007,-55.0945015,75,177.9,0,0,357.7
SULS,08,26,6998,2133,148,45.1,asphalt,true,false,-34.8597984,-55.1123009,92,72.5,0,0,-34.8540001,-55.0900993,69,252.5,0,0,72.4
SUME,08,26,3675,1120.1,,,unknown,false,false,,,72,,0,0,,,66,,0,0,
SUMO,07,25,4573,1393.9,98,29.9,unknown,false,false,-32.341377,-54.223614,364,,0,0,-32.334976,-54.210884,335,,0,0,59.2
SUMU,01,19,7382,2250,148,45.1,paved,true,false,-34.8419189,-56.0307312,62,359,0,0,-34.821701,-56.0309525,51,179,0,0,359.5
SUMU,07,25,10499,3200.1,148,45.1,paved,true,false,-34.844002,-56.040001,49,53,1150,350.5,-34.826801,-56.011902,105,233,490,149.4,53.3
SUMU,10,28,5577,1699.9,148,45.1,concrete,false,true,-34.8373985,-56.0357018,59,90.8,0,0,-34.8376007,-56.0171013,75,270.8,0,0,90.8
SUPE,02,20,1870,570,65,19.8,concrete,false,false,-34.911956,-54.920376,66,17,885,269.7,-34.906854,-54.919877,33,197,0,0,4.6
SUPU,02,20,4331,1320.1,98,29.9,asphalt,true,false,-32.37009,-58.063362,177,,0,0,-32.358334,-58.061207,141,,0,0,8.8
SUPU,10,28,2953,900.1,,,unknown,false,true,,,135,,0,0,,,157,,0,0,
SURB,14,32,2815,858,,,unknown,false,false,,,62,,0,0,,,62,,0,0,
SURV,05,23,6004,1830,,,unknown,false,false,,,669,,0,0,,,719,,0,0,
SUSJ,08,26,3937,1200,98,29.9,grs,false,false,,,,,0,0,,,,,0,0,
SUSJ,12,30,2789,850.1,98,29.9,grs,false,false,,,,,0,0,,,,,0,0,
SUSJ,17,35,2034,620,115,35.1,grs,false,false,,,,,0,0,,,,,0,0,
SUSO,05,23,5210,1588,148,45.1,asphalt,true,false,-31.4440994,-57.9905014,187,38.9,0,0,-31.4328995,-57.9800987,171,218.9,0,0,38.4
SUSO,13,31,2461,750.1,164,50,grs,false,false,-31.4307995,-57.9891014,157,116,0,0,-31.4337997,-57.9821014,174,296,0,0,116.7
SUTB,10,28,3806,1160.1,,,unknown,false,false,,,440,,0,0,,,430,,0,0,
SUTG,9,27,3609,1100,,,grs,false,false,,,,,0,0,,,,,0,0,
SUTR,01,19,3510,1069.8,125,38.1,grs,false,false,,,466,,0,0,,,466,,0,0,
SUTR,10,28,1970,600.5,80,24.4,grs,false,false,,,,,0,0,,,,,0,0,
SUVE,14,32,2067,630,79,24.1,grs,false,true,,,,,0,0,,,,,0,0,
SUVE,3,21,2165,659.9,79,24.1,grs,false,false,,,,,0,0,,,,,0,0,
SUYI,18,36,1969,600.2,148,45.1,grs,false,false,,,,,0,0,,,,,0,0,
SV02,07,25,4885,1488.9,75,22.9,asphalt,false,false,8.4007101,-65.0212021,,56.5,0,0,8.4081497,-65.009903,,236.5,0,0,56.4
SV73,11,29,3260,993.6,45,13.7,asphalt,false,false,8.6705503,-62.6299019,,92.9,0,0,8.6700897,-62.6208,,272.9,0,0,92.9
SV74,07,25,7086,2159.8,66,20.1,asphalt,false,false,9.5779896,-72.7970963,,67,0,0,9.5857496,-72.7789993,,247,0,0,66.5
SV75,01,19,5760,1755.6,70,21.3,asphalt,false,false,10.0804005,-72.555397,,3.9,0,0,10.0962,-72.5542984,,183.9,1278,389.5,3.9
SVAC,05,23,2461,750.1,75,22.9,asphalt,false,false,9.5460196,-69.2413025,,42,0,0,9.5510302,-69.236702,,222,0,0,42.2
SVAC,11,29,5990,1825.8,131,39.9,asphalt,true,false,9.5555801,-69.2455978,732,105,0,0,9.55126,-69.2294998,741,285,0,0,105.2
SVAE,09,27,4120,1255.8,50,15.2,asphalt,false,false,10.3289003,-72.4863968,,93,0,0,10.3283005,-72.4749985,,273,0,0,93.1
SVAJ,11,29,4420,1347.2,45,13.7,asphalt,false,false,8.8197098,-65.8927002,,99.7,0,0,8.8176603,-65.8806992,,279.7,0,0,99.8
SVAN,09,27,4134,1260,131,39.9,asphalt,false,false,9.4302702,-64.4764023,,90.4,187,57,9.4301796,-64.4654007,,270.4,0,0,90.5
SVAS,05,23,4592,1399.6,72,21.9,asphalt,false,false,6.573,-66.8215027,,47.2,0,0,6.5815301,-66.8123016,,227.2,0,0,47
SVAX,01,19,3345,1019.6,70,21.3,asphalt,false,false,9.9957304,-72.5830994,,0.8,0,0,10.0049,-72.5830002,,180.8,0,0,0.6
SVBC,02,20,9186,2799.9,131,39.9,asphalt,true,false,10.0973997,-64.6913986,39,13,0,0,10.1195002,-64.6864014,20,193,980,298.7,12.5
SVBC,15,33,9842,2999.8,131,39.9,asphalt,true,false,10.1218004,-64.7005005,13,142.6,0,0,10.1002998,-64.6838989,23,322.6,0,0,142.8
SVBI,03,21,3940,1200.9,130,39.6,asphalt,false,false,8.6121597,-70.2259979,619,33,0,0,8.6211901,-70.2201004,619,213,1480,451.1,32.8
SVBI,13,31,6560,1999.5,135,41.1,asphalt,true,false,8.6201601,-70.2218018,619,123,985,300.2,8.6103497,-70.2065964,602,303,0,0,123.1
SVBK,04,22,4199,1279.9,59,18,asphalt,false,false,9.2613297,-70.233902,,36.4,0,0,9.2708397,-70.226799,,216.4,0,0,36.4
SVBL,09,27,10400,3169.9,157,47.9,concrete,true,false,10.1813002,-67.5715027,,81.7,585,178.3,10.1854,-67.5430984,,261.7,0,0,81.7
SVBM,09,27,9350,2849.9,147,44.8,asphalt,true,false,10.0403004,-69.3718033,2042,81,0,0,10.0444002,-69.3459015,2001,261,1541,469.7,80.9
SVBS,06,24,4453,1357.3,131,39.9,asphalt,false,false,10.2453003,-67.655098,,50.8,0,0,10.2531004,-67.645401,,230.8,0,0,50.7
SVBS,11,29,6846,2086.7,131,39.9,asphalt,true,false,10.2530003,-67.661499,,104.1,0,0,10.2482996,-67.6430969,,284.1,0,0,104.6
SVCB,07,25,5527,1684.6,148,45.1,asphalt,true,false,8.11763,-63.5438004,,56,265,80.8,8.1261501,-63.5311012,,236,353,107.6,55.9
SVCB,12,30,4605,1403.6,135,41.1,asphalt,false,true,8.1239901,-63.5410995,,116,590,179.8,8.1186304,-63.5298004,,296,0,0,115.6
SVCD,11,29,4920,1499.6,100,30.5,asphalt,false,false,7.62744,-66.1716003,,101.6,0,0,7.6247101,-66.1582031,,281.6,0,0,101.6
SVCE,12,30,3350,1021.1,50,15.2,asphalt,false,false,9.3517399,-65.2851028,,108,0,0,9.3488703,-65.2761993,,288,0,0,108.1
SVCG,10,28,3450,1051.6,70,21.3,asphalt,false,false,8.7566204,-72.5413971,,92.8,0,0,8.7561598,-72.5317993,,272.8,0,0,92.8
SVCJ,15,33,6575,2004.1,98,29.9,asphalt,false,false,9.65481,-68.5802994,,141.5,980,298.7,9.6406298,-68.5690002,,321.5,0,0,141.8
SVCL,09,27,4790,1460,115,35.1,asphalt,false,false,8.9239197,-67.4236984,,83.5,0,0,8.9253902,-67.4104996,,263.5,0,0,83.6
SVCN,01,19,7070,2154.9,98,29.9,asphalt,false,false,6.2223001,-62.8534012,,353.7,0,0,6.2416701,-62.8554993,,173.7,0,0,353.9
SVCP,17,35,6611,2015,148,45.1,asphalt,false,false,10.6688995,-63.2636986,,167.6,0,0,10.6511002,-63.2597008,,347.6,0,0,167.6
SVCR,09,27,6761,2060.8,148,45.1,asphalt,true,false,11.4131002,-69.6909027,50,79,0,0,11.4167004,-69.6724014,50,259,0,0,78.8
SVCS,10,28,6562,2000.1,98,29.9,asphalt,true,false,10.2872,-66.8253021,2145,94.1,0,0,10.2859001,-66.8070984,2119,274.1,0,0,94.1
SVCU,08,26,10171,3100.1,148,45.1,asphalt,true,false,10.4438,-64.1429977,25,62,0,0,10.4568005,-64.117897,25,242,0,0,62.2
SVCZ,08,26,9842,2999.8,195,59.4,asphalt,true,false,9.3693399,-66.9363022,,78.2,0,0,9.375,-66.9095993,,258.2,0,0,77.9
SVDP,15,33,4331,1320.1,40,12.2,ground,false,false,,,,,0,0,,,,,0,0,
SVDS,06,25,2820,859.5,197,60,grass,false,false,,,,,0,0,,,,,0,0,
SVDW,07,25,5212,1588.6,131,39.9,asphalt,false,false,7.4907398,-63.2770996,,74,0,0,7.4947701,-63.2633018,,254,0,0,73.6
SVDZ,04L,22R,5266,1605.1,,,grs,false,false,,,,,0,0,,,,,0,0,
SVDZ,04R,22L,7546,2300,,,dirt,false,false,,,,,0,0,,,,,0,0,
SVEB,09,27,3281,1000,42,12.8,asphalt,false,false,8.6762304,-72.3393021,,91.4,0,0,8.6760101,-72.3302002,,271.4,0,0,91.4
SVED,08,26,4000,1219.2,125,38.1,asphalt,false,false,6.7151999,-61.6446991,,87.5,0,0,6.7156701,-61.6337013,,267.5,0,0,87.5
SVEN,05,23,4118,1255.2,53,16.2,asphalt,false,false,9.0339403,-72.2521973,,47.7,0,0,9.0415897,-72.2436981,,227.7,0,0,47.7
SVEP,08,26,4137,1261,49,14.9,asphalt,false,false,10.1953001,-67.4494019,,65.7,0,0,10.1998997,-67.439003,,245.7,0,0,65.8
SVET,10,28,3937,1200,98,29.9,asphalt,false,false,7.3504601,-62.537899,,90.4,0,0,7.35039,-62.5270004,,270.4,0,0,90.4
SVEZ,07,25,3937,1200,98,29.9,asphalt,false,false,7.0584602,-69.5018997,,76.5,0,0,7.0609798,-69.4914017,,256.5,0,0,76.4
SVFM,11,29,6475,1973.6,140,42.7,asphalt,true,false,10.4869003,-66.8523026,,102.2,625,190.5,10.4830999,-66.8347015,,282.2,660,201.2,102.4
SVFU,08,26,3278,999.1,50,15.2,asphalt,false,false,7.5507002,-71.475502,,74,0,0,7.5531902,-71.4667969,,254,0,0,73.9
SVGC,03,21,3937,1200,49,14.9,asphalt,false,false,9.7722998,-72.4894028,,28.3,0,0,9.7818499,-72.4841995,,208.3,0,0,28.2
SVGC,XX,XX,,,,,unknown,false,true,,,,,0,0,,,,,0,0,
SVGD,05,23,6792,2070.2,98,29.9,asphalt,false,false,7.2058401,-70.7642975,,56,0,0,7.21632,-70.7485962,,236,2900,883.9,56.1
SVGI,05,23,6585,2007.1,131,39.9,asphalt,false,false,10.5663996,-62.3176003,,33,0,0,10.5816002,-62.3077011,,213,0,0,32.6
SVGU,05,23,5905,1799.8,131,39.9,asphalt,true,false,9.0212202,-69.7609024,,44.8,0,0,9.03267,-69.7493973,,224.8,1148,349.9,44.8
SVHD,12,30,3084,940,49,14.9,asphalt,false,false,9.8986101,-72.5541992,,117.8,0,0,9.8947201,-72.5466995,,297.8,0,0,117.8
SVHG,08,26,3937,1200,98,29.9,asphalt,false,false,10.4605999,-66.0979004,10,70,0,0,10.4643002,-66.0876007,10,250,0,0,69.9
SVHH,12,30,4265,1300,66,20.1,asphalt,false,false,10.8100004,-69.6437988,,114.5,0,0,10.8051004,-69.6330032,,294.5,0,0,114.8
SVIC,11,29,3937,1200,65,19.8,ground,false,false,,,,,0,0,,,,,0,0,
SVIE,09,27,3937,1200,98,29.9,asphalt,false,false,10.7941999,-63.9869995,,87.4,0,0,10.7946997,-63.9762001,,267.4,0,0,87.3
SVJC,09,27,9186,2799.9,148,45.1,asphalt,true,false,11.7797003,-70.164299,75,85,0,0,11.7819004,-70.1387024,75,265,0,0,85
SVJM,06,24,4990,1521,75,22.9,asphalt,false,false,9.90242,-67.384903,,48.8,0,0,9.9114799,-67.3743973,,228.8,0,0,48.8
SVLF,01,19,6643,2024.8,190,57.9,asphalt,true,false,8.2299995,-72.2711029,289,360,0,0,8.2483101,-72.2710037,323,180,0,0,0.3
SVLF,18,36,,,,,unknown,false,false,,,289,,0,0,,,323,,0,0,
SVLM,07,25,4095,1248.2,35,10.7,asphalt,false,false,9.493468,-62.905857,,55,0,0,9.499911,-62.896684,,235,0,0,54.5
SVLM,XX,XX,,,,,unknown,false,true,,,,,0,0,,,,,0,0,
SVLO,08,26,9843,3000.1,148,45.1,asphalt,true,false,11.8045998,-66.1920013,,71.6,0,0,11.8130999,-66.1661987,,251.6,0,0,71.4
